Date,return,S&P500,Interest_rate,net_value,cum_profit,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,hit_rate,VaR,CVaR,max_drawdown_profit,max_drawdown_ret,max_drawdown_profit_start,max_drawdown_profit_end
2007-06-27,,1506.339966,0.0536,1.0,0.0,1.0,,,,,,,,0.0,,,0.0,0.0,,
2007-06-28,-0.0065574374143601575,1505.709961,0.0536,0.9934425625856398,-0.9703710519603419,0.9995817643996574,-0.000418235600342598,-0.10368218921691713,,-0.0067718374143601575,-0.0061392018140175595,,,0.0,0.10368218921691713,,0.9703710519603419,0.006557437414360212,,
2007-06-29,-0.003560873112796219,1503.349976,0.0536,0.9899050396754212,-1.5034499687473044,0.9980150629555825,-0.0015673569685575874,-0.07999226834668287,0.03350260738623073,-0.003775273112796219,-0.0019935161442386313,-55.651887700100616,-31.01768243468296,0.0,0.1013131971298937,0.10368218921691713,1.5034499687473044,0.010094960324578794,,
2007-07-02,0.05700560429606023,1519.430054,0.0536,1.0463351746578342,6.907504066621982,1.0086899958146631,0.010696164071379058,0.24711773605192783,0.5670662018528484,0.05679120429606023,0.04630944022468118,8.323134125927254,8.451455628784434,0.25,0.09894420504287028,0.10368218921691713,1.5034499687473044,0.010094960324578794,,
2007-07-03,0.007485564199577092,1524.869995,0.0536,1.054167583782011,7.994251666315336,1.0123013592006096,0.0035802510195709607,0.21492759259154443,0.46746216196238155,0.007271164199577092,0.003905313180006131,8.261911633700619,7.932937794506087,0.4,0.09657521295584685,0.10368218921691713,1.5034499687473044,0.010094960324578794,,
2007-07-05,0.011110920912556424,1525.400024,0.0536,1.0658803564339936,9.582629517550572,1.012653224657255,0.00034758963173111835,0.2070778910589104,0.4052144416486968,0.010896520912556424,0.010763331280825307,8.885981182190434,8.910116791677144,0.5,0.09420622086882342,0.10368218921691713,1.5034499687473044,0.010094960324578794,,
2007-07-06,0.003604955764614402,1530.439941,0.0536,1.0697228079693097,10.100080331755748,1.0159990278051216,0.003303996932413874,0.1820648017827048,0.3675770977459949,0.003390555764614402,0.00030095883220052815,8.41929225294119,7.983138414678377,0.5714285714285714,0.0918372287818,0.10368218921691713,1.5034499687473044,0.010094960324578794,,
2007-07-09,0.016037782756167684,1531.849976,0.0536,1.0868787899728394,12.399003486567153,1.016935094716859,0.0009213265821321795,0.1922812030483632,0.33663738102972735,0.015823382756167684,0.015116456174035505,9.582810068962944,9.408021993416884,0.625,0.08946823669477656,0.10368218921691713,1.5034499687473044,0.010094960324578794,,
2007-07-10,-0.05517276275704449,1510.119995,0.0536,1.0269126843480043,4.198213123915139,1.0025094129381946,-0.014185449841988988,0.059201305719585456,0.48868962775532293,-0.055387162757044486,-0.0409873129150555,1.9304356885064393,2.3717568919693446,0.5555555555555556,0.6033214503541291,0.8723579755818587,8.200790362652015,0.055172762757044504,,
2007-07-11,0.022787746080721046,1518.76001,0.0536,1.0503137098459983,7.722124929711185,1.0082451798932088,0.005721409575799987,0.09265737194888357,0.4680161680423383,0.022573346080721046,0.017066336504921058,3.1987356083466896,3.5644666085698873,0.6,0.5648876610358821,0.8723579755818587,8.200790362652015,0.055172762757044504,,
