Date,return,S&P500,Interest_rate,net_value,cum_profit,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,hit_rate,VaR,CVaR,max_drawdown_profit,max_drawdown_ret,max_drawdown_profit_start,max_drawdown_profit_end
2007-06-27,,1506.339966,0.0536,1.0,0.0,1.0,,,,,,,,0.0,,,0.0,0.0,,
2007-06-28,-0.0008798552601725778,1505.709961,0.0536,0.9991201447398275,-1.325361142693282,0.9995817643996574,-0.000418235600342598,-0.0139117331671269,,-0.0010942552601725779,-0.00046161965982997985,,,0.0,0.0139117331671269,,1.325361142693282,0.0008798552601725351,,
2007-06-29,-0.0003946517038305221,1503.349976,0.0536,0.9987258402723744,-1.9195921442765211,0.9980150629555825,-0.0015673569685575874,-0.010075862249990068,0.005424740674527429,-0.0006090517038305221,0.0011727052647270654,-55.50587470219414,6.879446336054714,0.3333333333333333,0.013528146075413217,0.0139117331671269,1.9195921442765211,0.0012741597276255678,,
2007-07-02,0.009570051813966267,1519.430054,0.0536,1.008283698311728,12.467545020568423,1.0086899958146631,0.010696164071379058,0.043721360263272294,0.09325844388642415,0.009355651813966267,-0.001126112257412791,8.374728798933416,-2.26454285497956,0.25,0.013144558983699534,0.0139117331671269,1.9195921442765211,0.0012741597276255678,,
2007-07-03,0.001393158888255943,1524.869995,0.0536,1.0096883977079145,14.58435250538173,1.0123013592006096,0.0035802510195709607,0.0382979642342002,0.07691387695791639,0.001178758888255943,-0.0021870921313150177,8.286281231298558,-8.435588696989926,0.2,0.012760971891985851,0.0139117331671269,1.9195921442765211,0.0012741597276255678,,
2007-07-05,0.001934115429463151,1525.400024,0.0536,1.0116412516168714,17.533627090636628,1.012653224657255,0.00034758963173111835,0.036754581402138456,0.06669871441305777,0.001719715429463151,0.0015865257977320326,8.84287991337452,-2.2765639519441274,0.3333333333333333,0.012377384800272166,0.0139117331671269,1.9195921442765211,0.0012741597276255678,,
2007-07-06,0.0007643539036415874,1530.439941,0.0536,1.0124145035566294,18.699572553596,1.0159990278051216,0.003303996932413874,0.032643067230072285,0.060501256980382806,0.0005499539036415874,-0.0025396430287722865,8.374679745471278,-6.026676006909273,0.2857142857142857,0.011993797708558485,0.0139117331671269,1.9195921442765211,0.0012741597276255678,,
2007-07-09,0.0027005850085369655,1531.849976,0.0536,1.0151486149873599,22.832655714726798,1.016935094716859,0.0009213265821321795,0.034079771655692016,0.05536049058144355,0.0024861850085369655,0.0017792584264047862,9.467551341659227,-2.4145379175279893,0.375,0.011610210616844802,0.0139117331671269,1.9195921442765211,0.0012741597276255678,,
2007-07-10,-0.008754951587494304,1510.119995,0.0536,1.0062610380090335,9.421383335542487,1.0025094129381946,-0.014185449841988988,0.012516307810612434,0.07966694061833718,-0.008969351587494304,0.005430498254494685,1.936354082750934,2.9613003728380916,0.4444444444444444,0.09484726702670843,0.1384279391049446,13.411272379184311,0.008754951587494389,,
2007-07-11,0.004126037268749269,1518.76001,0.0536,1.010412908553949,15.652194715195947,1.0082451798932088,0.005721409575799987,0.018374315542759923,0.0765657563167703,0.003911637268749269,-0.0015953723070507176,3.2820841370031113,1.514683167293855,0.4,0.08862145672981753,0.1384279391049446,13.411272379184311,0.008754951587494389,,
2007-07-12,0.017239275382309346,1547.699951,0.0536,1.027831694934351,41.83451676722484,1.0274572712226637,0.019054979594834064,0.0437945716979677,0.10804092249006933,0.017024875382309346,-0.001815704212524718,6.232917601195822,0.16398275719832273,0.36363636363636365,0.08239564643292666,0.1384279391049446,13.411272379184311,0.008754951587494389,,
2007-07-13,0.0026606934782548836,1552.5,0.0536,1.0305664400218064,45.952471933145944,1.030643835416898,0.003101407993777079,0.04363772497398932,0.10249793875536085,0.0024462934782548836,-0.0004407145155221953,6.51167873286029,-0.12647097309412417,0.3333333333333333,0.07616983613603577,0.1384279391049446,13.411272379184311,0.008754951587494389,,
2007-07-16,-0.0017547402009160326,1549.52002,0.0536,1.0287580636597853,43.2282377712238,1.0286655436187238,-0.0019194718196457277,0.03768917466917515,0.09987680028514788,-0.0019691402009160324,0.00016473161872969507,5.671315650398151,-0.0199671239045622,0.38461538461538464,0.07755225587330447,0.1384279391049446,13.411272379184311,0.008754951587494389,,
2007-07-17,-0.0002598311982396596,1549.369995,0.0536,1.0284907602194058,42.82562412773086,1.0285659479076716,-9.682030439334832e-05,0.03447398492785089,0.09632487088776548,-0.0004742311982396596,-0.00016301089384631126,5.3106765028157366,-0.11526502402805087,0.35714285714285715,0.07201810285224626,0.1384279391049446,13.411272379184311,0.008754951587494389,,
2007-07-18,-0.00026973467035617534,1546.170044,0.0536,1.0282133406032337,42.40770532286979,1.0264416259934777,-0.002065323977053021,0.03170692317506147,0.0931232747135582,-0.00048413467035617535,0.0017955893066968457,4.9894279667648895,0.8848155882326052,0.4,0.06648394983118808,0.1384279391049446,13.411272379184311,0.008754951587494389,,
2007-07-19,0.0016488626887120271,1553.079956,0.0536,1.0299087232165904,44.95712741882562,1.0310288454498857,0.004469050494681714,0.0313311821784571,0.08974763183750704,0.0014344626887120271,-0.0028201878059696864,5.095349650846673,-0.6111550784568072,0.375,0.06094979681012987,0.1384279391049446,13.411272379184311,0.008754951587494389,,
2007-07-20,-0.007995565468174547,1534.099976,0.0536,1.0216740205938681,32.539374953317974,1.0184287814348543,-0.01222086469320211,0.02147167139842163,0.09525240594104434,-0.008209965468174547,0.004225299225027563,3.0999015803680967,1.2974931314007971,0.4117647058823529,0.12942272750281902,0.1384279391049446,13.41309697982797,0.008754951587494389,,
2007-07-23,0.003590359880515634,1541.569946,0.0536,1.0253421980083735,38.04734595984837,1.0233878014227766,0.0048692849989330125,0.02354795979913783,0.09262420625894875,0.003375959880515634,-0.0012789251184173785,3.5469688571325153,0.7144777521477768,0.3888888888888889,0.12882238006267732,0.1384279391049446,13.41309697982797,0.008754951587494389,,
2007-07-24,-0.014419429362425348,1511.040039,0.0536,1.0105573486118777,15.818787016263514,1.0031201940505374,-0.01980442540360744,0.009573562214415268,0.10765542429040738,-0.014633829362425348,0.005384996041182092,0.9345172176964844,2.5018793067799865,0.42105263157894735,0.15186242774808317,0.22799119672586826,30.13368491688243,0.019415624876650647,,
2007-07-25,0.0033106695856951265,1518.089966,0.0536,1.0139029700905278,20.82134131614839,1.0078003639717543,0.004665612305459284,0.01182475801129936,0.10508143727233404,0.0030962695856951265,-0.0013549427197641576,1.303944629222639,1.9461666597050327,0.4,0.14738426486703698,0.22799119672586826,30.13368491688243,0.019415624876650647,,
2007-07-26,-0.01833014913271658,1482.660034,0.0536,0.9953179774426641,-7.005474157512253,0.9842798222615837,-0.023338492970448863,-0.003257735166751717,0.12251765940231558,-0.01854454913271658,0.005008343837732281,-0.8801986835176073,3.2617938194285423,0.42857142857142855,0.23108289216706096,0.2898251055497222,52.9579460906582,0.03420299867167848,,
2007-07-27,-0.007177325256241793,1458.949951,0.053575,0.9881742565851734,-17.64700746596077,0.9685396284572855,-0.01599158435264064,-0.008506579996329184,0.12181381627342337,-0.007391625256241793,0.008814259096398845,-1.5822908919004426,4.760435476612411,0.45454545454545453,0.22799119672586826,0.2898251055497222,63.59947939910671,0.04113483788171481,,
2007-07-30,0.002903230960136614,1473.910034,0.053562500000000006,0.9910431546809015,-13.411338798927773,0.9784710405804901,0.010254006993006153,-0.006033366722053039,0.11944276789757882,0.002688980960136614,-0.0073507760328695385,-1.2767561267647365,2.523318128799829,0.43478260869565216,0.22351303384482207,0.25890815113779525,63.59947939910671,0.04113483788171481,,
2007-07-31,-0.0045798272014466405,1455.27002,0.0535866,0.9865043482832864,-20.161592065126115,0.966096666653801,-0.012646642990422898,-0.008919456265999902,0.11751456473922835,-0.00479417360144664,0.008066815788976257,-1.6934062798971232,3.7355783641335623,0.4583333333333333,0.21903487096377589,0.25890815113779525,66.11406399827206,0.04275521696358336,,
2007-08-01,0.00788861132688136,1465.810059,0.053595300000000005,0.9942864976591718,-8.68153250168325,0.9730937849922252,0.007242668958438303,-0.0033507332197607056,0.11812497025029878,0.007674230126881361,0.0006459423684430574,-0.9216395091586531,3.7730026143505446,0.48,0.21455670808272972,0.25890815113779525,66.11406399827206,0.04275521696358336,,
2007-08-02,-0.0005151410824164219,1472.199951,0.0536,0.9937742998365355,-9.43663148209339,0.9773357835743701,0.004359290592097251,-0.0035425077183223594,0.11564182565821512,-0.0007295410824164219,-0.004874431674513673,-0.9673747284564144,2.705740189165626,0.46153846153846156,0.2100785452016835,0.25890815113779525,66.11406399827206,0.04275521696358336,,
2007-08-03,-0.016602574853119563,1433.060059,0.0536,0.9772750876363929,-33.878941367329844,0.9513523449858462,-0.026585989201680264,-0.013502786567481752,0.12416721222400352,-0.016816974853119563,0.0099834143485607,-2.1936889180094283,3.866390081971333,0.48148148148148145,0.25388011752881695,0.2761674316730944,79.83141330047579,0.051710739177850455,,
2007-08-06,0.01999629409389296,1467.670044,0.053562500000000006,0.9968169676994052,-5.223050973354248,0.9743285560545235,0.024151105728360968,-0.001292714083635276,0.13729469926034307,0.01978204409389296,-0.004154811634468007,-0.5495146567102884,3.099354725780921,0.4642857142857143,0.25215418947528706,0.2761674316730944,79.83141330047579,0.051710739177850455,,
2007-08-07,0.002983685319590856,1476.709961,0.0536,0.999791155852249,-0.843985409068182,0.9803298022566043,0.006159366021645091,0.0004383188177650044,0.13503923032166415,0.002769285319590856,-0.0031756807020542352,-0.35190963792174096,2.5599672233811024,0.4482758620689655,0.2504282614217571,0.2761674316730944,79.83141330047579,0.051710739177850455,,
2007-08-08,0.013342501439948636,1497.48999,0.0538,1.0131308707888556,18.859019371960812,0.9941248481752094,0.01407184183001533,0.007697806829965178,0.13824842617965405,0.013127301439948636,-0.0007293403900666944,0.5013874654065151,2.412673728252061,0.43333333333333335,0.2487023333682272,0.2761674316730944,79.83141330047579,0.051710739177850455,,
2007-08-09,-0.011371282465374114,1453.089966,0.055,1.001610273482725,1.8306377066005552,0.964649414340773,-0.02964962991171659,0.0014480211843468432,0.14009056300987746,-0.011591282465374114,0.018278347446342477,-0.223278065697264,3.7470707353652704,0.45161290322580644,0.2469764053146973,0.2761674316730944,79.83141330047579,0.051710739177850455,,
2007-08-10,0.0039057375563595694,1453.640015,0.05575,1.005522300344702,7.506025759576005,0.9650145702899049,0.00037853747040465704,0.003393411891457671,0.13816116631690084,0.0036827375563595693,0.0035272000859549123,-0.0004606152995421092,4.031220754095421,0.46875,0.2452504772611674,0.2761674316730944,79.83141330047579,0.051710739177850455,,
2007-08-13,-0.00855889225937335,1452.920044,0.055575,0.9969161433116545,-4.935522512722855,0.9645366097921085,-0.0004952883744053446,-0.00094163125946357,0.1381090610034362,-0.00878119225937335,-0.008063603884968004,-0.5051065785077101,3.0060329874221257,0.45454545454545453,0.24352454920763747,0.2761674316730944,79.83141330047579,0.051710739177850455,,
2007-08-14,-0.013962761934616921,1426.540039,0.0553,0.9829964405338174,-25.222299197127995,0.9470239595302619,-0.01815654282487138,-0.007603116697068994,0.14121768487044542,-0.01418396193461692,0.00419378089025446,-1.2514286113839888,3.3323798391993504,0.47058823529411764,0.24179862115410758,0.2761674316730944,79.83141330047579,0.051710739177850455,,
2007-08-15,-0.0062638176067153885,1406.699951,0.0552,0.9768391301222632,-34.15788581010065,0.9338529035616121,-0.01390783816618832,-0.01029242657143247,0.13994291515114093,-0.006484617606715389,0.007644020559472932,-1.5709240795057067,3.89046468496618,0.4857142857142857,0.24007269310057766,0.2761674316730944,80.1103577432466,0.052133766260044685,,
2007-08-16,0.004967151345507431,1411.27002,0.055099999999999996,0.9816912379217942,-27.170594255765764,0.9368867930574445,0.0032487873456959514,-0.0077544269930239045,0.1386847842863113,0.004746751345507431,0.0017183639998114798,-1.2912051296484608,3.9853128535987175,0.5,0.23834676504704774,0.2761674316730944,80.1103577432466,0.052133766260044685,,
2007-08-17,0.021588448304561053,1445.939941,0.055,1.0028844284627094,3.296535614781078,0.9599027932848461,0.024566468860438263,0.0019427331722286119,0.14855705518537693,0.02136844830456105,-0.00297802055587721,-0.1584529099257108,3.6363665752860754,0.4864864864864865,0.23662083699351785,0.2761674316730944,80.1103577432466,0.052133766260044685,,
2007-08-20,-0.012623258209906332,1445.550049,0.05495,0.9902247593675304,-14.95593761647865,0.9596439592840226,-0.00026964605440697563,-0.0035041308913078204,0.15017953752203655,-0.012843058209906331,-0.012353612155499356,-0.7382151023303183,2.328608922544963,0.47368421052631576,0.23489490893998793,0.2761674316730944,80.1103577432466,0.052133766260044685,,
2007-08-21,-0.0019432142473867022,1447.119995,0.05494380000000001,0.9883005405070123,-17.764951067005995,0.9606861848343204,0.0010860544061314793,-0.004220467315672335,0.14820198392927802,-0.002162989447386702,-0.0030292686535181813,-0.8254158152165688,2.0522839983951364,0.46153846153846156,0.233168980886458,0.2761674316730944,80.1103577432466,0.052133766260044685,,
2007-08-22,0.006201101383574928,1464.069946,0.0549875,0.9944290923561383,-8.791213263812551,0.9719385922473759,0.011712885633924286,-0.0015981983622296828,0.14715300897339958,0.005981151383574928,-0.005511784250349357,-0.5457634934913287,1.584972105472871,0.45,0.23144305283292807,0.2761674316730944,80.1103577432466,0.052133766260044685,,
2007-08-23,-0.001797515060909897,1462.5,0.05505,0.9926415910856212,-11.422901041973091,0.970896366697078,-0.0010723162539394314,-0.002268773618290387,0.1453160828031362,-0.002017715060909897,-0.0007251988069704657,-0.626551269397312,1.5110154256254285,0.43902439024390244,0.22971712477939815,0.2761674316730944,80.1103577432466,0.052133766260044685,,
2007-08-24,0.007966279040802509,1479.369995,0.0550563,1.0005492509877156,0.22778205520057782,0.9820956944589228,0.011535039316239353,0.000858706987691983,0.14487881610431996,0.0077460538408025085,-0.003568760275436844,-0.2828770167445752,1.226549972547985,0.42857142857142855,0.22799119672586826,0.2761674316730944,80.1103577432466,0.052133766260044685,,
2007-08-28,-0.010805909160435098,1432.359985,0.055099999999999996,0.989737406671001,-15.758155725442748,0.9508875933256623,-0.03177704709361778,-0.00322974855199744,0.14553340839594722,-0.011026309160435099,0.020971137933182685,-0.7312451610665722,2.323026014689626,0.4418604651162791,0.22763016942459696,0.26010868669068565,80.1103577432466,0.052133766260044685,,
2007-08-29,0.015226361233366594,1463.76001,0.055412499999999996,1.004807505951149,6.051474822386808,0.9717328378977631,0.021921880902027572,0.0024441969926919226,0.14852614310207263,0.015004711233366594,-0.006695519668660978,-0.10537413931102765,1.8597988743648666,0.4318181818181818,0.2272691421233257,0.26010868669068565,80.1103577432466,0.052133766260044685,,
2007-08-30,-0.003575021019252814,1457.640015,0.0558,1.0012152979970708,0.8185020194950994,0.9676700133441192,-0.004181009836441672,0.0011039642083335193,0.14705789821748744,-0.003798221019252814,0.0006059888171888583,-0.25242258592305683,1.8740201517213146,0.4444444444444444,0.22690811482205442,0.26010868669068565,80.1103577432466,0.052133766260044685,,
2007-08-31,0.007297948774274384,1473.98999,0.0562125,1.0085221159538733,11.456284180297644,0.9785241202317008,0.011216744073810311,0.0036436694896973395,0.1463720584041262,0.007073098774274383,-0.003918795299535927,0.023582477067846365,1.6159107935554342,0.43478260869565216,0.22654708752078312,0.26010868669068565,80.1103577432466,0.052133766260044685,,
2007-09-04,0.008800794141755141,1489.420044,0.0569813,1.0173979114837908,24.428566649295362,0.9887675276618133,0.010468221700745654,0.00658951957755316,0.14610907835178255,0.008572868941755142,-0.0016674275589905127,0.3455191232133863,1.501062605650482,0.425531914893617,0.22618606021951182,0.26010868669068565,80.1103577432466,0.052133766260044685,,
2007-09-05,-0.0067347226747349765,1472.290039,0.0572,1.010546018700093,14.397735706763797,0.9773955894628371,-0.011501124259074295,0.004183672026781407,0.14545040260502387,-0.006963522674734977,0.004766401584339318,0.08220141373286467,1.744060324618708,0.4375,0.22582503291824055,0.26010868669068565,80.1103577432466,0.052133766260044685,,
