Date,return,S&P500,Interest_rate,net_value,cum_profit,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,hit_rate,VaR,CVaR
2012-08-02,0.023816410021697584,1365.0,0.0044185000000000006,0.6711263632496022,177.2671360502606,0.9196563921172309,-0.007503669258934811,0.04957865294496169,1.4150326361831256,0.023798736021697586,0.03132007928063239,0.5411888893753635,0.47218352638458677,0.4740608228980322,1.9745543606684937,2.5489710015910583
2012-08-03,-0.129150351808966,1390.98999,0.004393500000000001,0.5844501573276442,160.4955360155705,0.9371669125821122,0.019040285714285676,0.04584360827605658,1.4165266362634719,-0.129167925808966,-0.14819063752325168,0.4989062881016928,0.43294153747836667,0.4732142857142857,1.9758097501948275,2.5513618048835296
2012-08-06,-0.013510417697994145,1394.22998,0.0043885,0.5765539915784893,158.84561677505536,0.9393498265117063,0.0023292690984786247,0.04538110904503054,1.4153037099287848,-0.013527971697994145,-0.01583968679647277,0.49418309896013746,0.42848302518419684,0.47237076648841353,1.9751038694526917,2.5513618048835296
2012-08-07,-0.02767561588697128,1401.349976,0.0043785000000000004,0.5605975047694629,155.44793957921587,0.9441468593565774,0.005106758642501666,0.044521730008911534,1.4141884901728932,-0.027693129886971278,-0.03278237452947294,0.4849730326700621,0.41966529571765865,0.47153024911032027,1.975073341186903,2.5314908415928112
2012-08-08,-0.012188857686702907,1402.219971,0.004367500000000001,0.5537644615643071,153.93751661134826,0.9447330106114199,0.0006208263566559644,0.044100336595346575,1.4129651327348822,-0.012206327686702908,-0.012809684043358872,0.4806904555218199,0.41600661072389106,0.4706927175843694,1.9750428129211142,2.5314908415928112
2012-08-09,-0.014496356078051,1402.800049,0.004375,0.5457368947461008,152.16250223081755,0.9451238329122452,0.0004136854502124219,0.04361574820617515,1.4117566289631502,-0.014513856078051,-0.014910041528263421,0.47568696815201844,0.4118158589705343,0.4698581560283688,1.9750122846553253,2.5314908415928112
2012-08-10,-0.017188308461509417,1405.869995,0.004370000000000001,0.5363566006603785,150.09758728743878,0.9471921812363147,0.0021884416116099378,0.04305754153798799,1.410566922128154,-0.017205788461509417,-0.019376750073119356,0.4698426363639347,0.4064869587386786,0.4690265486725664,1.9749817563895367,2.5314908415928112
2012-08-13,0.002366536058053318,1404.109985,0.004345,0.5376259078958162,150.37989756001554,0.9460063904328786,-0.0012519009625779598,0.043047578073330456,1.4093180999209656,0.002349156058053318,0.003618437020631278,0.4701643293103699,0.40705036697768665,0.46996466431095407,1.9749512281237478,2.5314908415928112
2012-08-14,0.010266585257827093,1403.930054,0.004365,0.5431454901160454,151.6019054462359,0.9458851635506147,-0.00012814594435078946,0.04325795089160537,1.4080814794564056,0.010249125257827093,0.010394731202177883,0.47295884169615965,0.4093389583925196,0.4708994708994709,1.974920699857959,2.5314908415928112
2012-08-15,0.0007197258470558215,1405.530029,0.004345,0.5435364059639938,151.68868464489577,0.9469631322216607,0.001139640109164641,0.04320182750066584,1.406839872922541,0.0007023458470558215,-0.00041991426210881953,0.472762057603307,0.4088705523989011,0.47007042253521125,1.9748901715921703,2.5314908415928112
2012-08-16,-0.047839291764913104,1415.51001,0.004335,0.51753400925423,145.72912975682522,0.9536870540677109,0.007100510692824197,0.04179654200746202,1.40600056917257,-0.0478566317649131,-0.0549398024577373,0.45724369498445516,0.39443206060586417,0.46924428822495606,1.9748596433263814,2.5314908415928112
2012-08-17,-0.018271313024185984,1418.160034,0.004345,0.508077983370484,143.47436845133774,0.9554724837459997,0.0018721337053632687,0.041216381714481144,1.4048328097072975,-0.018288693024185985,-0.020143446729549253,0.4511052325292129,0.38894978523397455,0.46842105263157896,1.9748291150605928,2.5314908415928112
2012-08-20,0.004030404801442605,1418.130005,0.004335,0.5101257433141677,143.96589044629826,0.955452251979114,-2.11746201276076e-05,0.04125580362973632,1.4036002753737946,0.004013064801442604,0.004051579421570212,0.45196289635643944,0.3896373906789822,0.46935201401050786,1.974798586794804,2.5314908415928112
2012-08-21,0.02214804650843106,1413.170044,0.004335,0.521424032002238,146.70774442936164,0.952110523159845,-0.003497536179696004,0.04179590076228907,1.4024301538821111,0.022130706508431058,0.025645582688127062,0.45845170035276966,0.3957883277343278,0.47027972027972026,1.974768058529015,2.5314908415928112
2012-08-22,0.012794010147294659,1413.48999,0.0043075000000000006,0.528095136358718,148.30372825980652,0.9523260838807479,0.00022640304424689892,0.04207599703035452,1.4012197582835866,0.012776780147294659,0.01256760710304776,0.46202816282907855,0.3986255028959136,0.4712041884816754,1.9747375302632264,2.5314908415928112
2012-08-23,0.05761363500515679,1402.079956,0.004268500000000001,0.5585206167928877,155.73804913112855,0.9446386767727809,-0.008072242520797777,0.04358971751373284,1.4004661685824322,0.05759656100515679,0.06568587752595456,0.4793991392057533,0.4147948892251483,0.4721254355400697,1.9747070019974375,2.5314908415928112
2012-08-24,-0.05550081797560447,1411.130005,0.0042485000000000005,0.5275222657046432,148.38190196665454,0.9507360653528718,0.006454731031045365,0.041987744119749607,1.399772915193775,-0.05551781197560447,-0.06195554900664984,0.46154187018213766,0.39863574163464266,0.47130434782608693,1.9746764737316487,2.5314908415928112
2012-08-28,0.019329566833262552,1409.300049,0.0042275,0.5377190425956152,150.84841878941864,0.9495031490651844,-0.001296801849238566,0.042445451659277454,1.398598331894808,0.019312656833262554,0.020626368682501117,0.46712551845319994,0.4034918504303176,0.4722222222222222,1.97464594546586,2.5314908415928112
2012-08-29,0.009339319288204032,1410.48999,0.0042175,0.5427409724217631,152.07456904481882,0.9503048610409298,0.0008443489382154469,0.04262781240810251,1.3973906092589556,0.009322449288204032,0.008494970349988586,0.469611384039793,0.4052852680984145,0.4731369150779896,1.9746154172000712,2.5314908415928112
2012-08-30,0.047767466931756326,1399.47998,0.0042075,0.5686663338744289,158.5618828915869,0.9428869664813879,-0.007805805130173277,0.04386075731363455,1.3964938000930414,0.047750636931756324,0.05557327206192961,0.4839019160270379,0.41886720572830116,0.4740484429065744,1.9745848889342823,2.5314908415928112
2012-08-31,-0.033729330544325746,1406.579956,0.0041825000000000005,0.5494855991297484,153.9110465230953,0.947670511032508,0.005073295868083772,0.042863920872050064,1.3954913960374926,-0.033746060544325746,-0.038802626412409516,0.4729617801583401,0.4086748526731134,0.47322970639032813,1.9745543606684937,2.5314908415928112
