,return,S&P500,Interest_rate,net_value,cum_profit,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,hit_rate,VaR,CVaR,max_drawdown_profit,max_drawdown_ret,max_drawdown_profit_start,max_drawdown_profit_end
1104,-0.04865002300619452,1255.189941,0.0054175,0.00282866452699574,-677.4976879383497,0.833271352637005,0.01688335188982104,-0.06156597510327144,0.7503830871738588,-0.04867169300619452,-0.06553337489601556,-1.3187435233064568,-1.1837380246765645,0.36832579185520364,0.6607662932793286,1.8104476529805194,738.578984866193,0.9979348818149318,,
1105,0.004295956589507652,1236.469971,0.005435,0.0028408163470099936,-676.7370827579116,0.8208438990591053,-0.014914053553588907,-0.06144878866629086,0.750053278511344,0.004274216589507652,0.01921001014309656,-1.316838803582967,-1.1777981839381841,0.3688969258589512,0.6607033429741058,1.8104476529805194,738.578984866193,0.9979348818149318,,
1106,-0.009192085685845546,1225.72998,0.0054625,0.002814703319730527,-678.3749257195766,0.813714040433287,-0.008686010377845162,-0.06152463934206592,0.7497180547932585,-0.009213935685845547,-0.0005060753080003838,-1.3190154070531557,-1.1774028859691086,0.3685636856368564,0.6606403926688833,1.8104476529805194,738.578984866193,0.9979348818149318,,
1107,-0.0045583069296161694,1211.819946,0.005550500000000001,0.002801873038083386,-679.1800651636936,0.804479714640991,-0.011348367280695925,-0.061534168268458436,0.7493791129998514,-0.004580508929616169,0.006790060351079755,-1.319800497122753,-1.174977586145859,0.36913357400722024,0.6605774423636607,1.8104476529805194,738.578984866193,0.9979348818149318,,
1108,-0.023788595961221775,1215.75,0.0055915,0.00273522041244578,-683.3684560311534,0.8070887232902376,0.0032431006049803593,-0.061818100181460466,0.7491001868136166,-0.023810961961221774,-0.027031696566202135,-1.3262757390727684,-1.181785647430672,0.36880072137060416,0.660514492058438,1.8104476529805194,739.7773607367643,0.9979707732790393,,
1109,-0.01269713594611948,1219.660034,0.0056315,0.0027004909470263547,-685.5406580005788,0.809684441446998,0.003216149701830191,-0.06194338534518565,0.7487736928530395,-0.01271966194611948,-0.015913285647949672,-1.3294885890473196,-1.1856042991568598,0.3684684684684685,0.6604515417532155,1.8104476529805194,741.9495627061897,0.9979965386465809,,
1110,-0.015607921607289188,1205.349976,0.0056695,0.002658341896023973,-688.1804082873923,0.8001845554166223,-0.011732825214472931,-0.062109907438660204,0.7484565896411632,-0.01563059960728919,-0.0038750963928162567,-1.3335592263867475,-1.1861363134811225,0.36813681368136814,0.6603885914479928,1.8104476529805194,744.5893129930032,0.9980278085143283,,
1111,-0.01500481946327247,1241.300049,0.0056975,0.00261845395580248,-690.6633788228288,0.8240503983282085,0.029825423085253485,-0.0622675466101086,0.748137822753637,-0.01502760946327247,-0.04483024254852595,-1.3374485015686026,-1.1975942893847282,0.36780575539568344,0.6603256411427703,1.8104476529805194,747.0722835284397,0.9980574008915177,,
1112,-0.03200996694534662,1243.719971,0.0057125000000000006,0.00253463733122933,-695.7642078205068,0.8256568895948685,0.0019495060859374411,-0.06266669631357973,0.7479194987792027,-0.03203281694534662,-0.03395947303128406,-1.3462695418778972,-1.2062055968471121,0.3674752920035939,0.6602626908375476,1.8104476529805194,752.1731125261177,0.9981195834247683,,
1113,-0.005333832005011981,1254.0,0.0057374999999999995,0.002521118001510921,-696.5743873968729,0.8324813974961612,0.00826554951251164,-0.06268616495028154,0.7475834105485027,-0.0053567820050119805,-0.01359938151752362,-1.3472744311351657,-1.2093797628266796,0.36714542190305205,0.660199740532325,1.8104476529805194,752.9832921024838,0.99812961325088,,
1114,0.00027468022671929283,1265.329956,0.0057575,0.002521810502775162,-696.5327801412751,0.8400029107373495,0.009035052631578952,-0.0626259950753502,0.7472501921343913,0.0002516502267192928,-0.00876037240485966,-1.3465890258394912,-1.2112370533131362,0.3668161434977579,0.6601367902271025,1.8104476529805194,752.9832921024838,0.99812961325088,,
1115,0.02198364442717726,1249.640015,0.005792500000000001,0.002577249088180892,-693.1806838886432,0.8295869745249791,-0.01239988109473015,-0.062258086614918724,0.7470157501391738,0.02196047442717726,0.03438352552190741,-1.3392077703407232,-1.2009628497081744,0.3673835125448029,0.6600738399218797,1.8104476529805194,752.9832921024838,0.99812961325088,,
